id,probability
222,0.0208856837624317
223,0.0154441379892616
224,0.0174034621784945
225,0.0215582537085717
226,0.0895750404662653
227,0.0218240642390667
228,0.0492414390470486
229,0.0890953470971224
230,0.470885773800121
231,0.268298418471335
232,0.0178984941792404
233,0.0162199481672206
234,0.0133128352987829
235,0.0125332705787265
236,0.180509272289423
237,0.0388072982158403
238,0.0089163065670529
239,0.0232835346729677
240,0.0229092751694175
241,0.0616664543187025
242,0.0158636452826835
243,0.0167862306441996
244,0.0175694605714462
245,0.0825349393118276
246,0.0178886423014736
247,0.0343418346183743
248,0.0146434435336388
249,0.0220805750570677
250,0.251892624382308
251,0.039316910453853
252,0.192388108635074
253,0.0166300163097215
254,0.103586420833754
255,0.00704141103654867
256,0.0189738393246785
257,0.0213909368855533
258,0.109283543007541
259,0.0408774661784924
260,0.0918498360068991
261,0.0274215334821064
262,0.0237171717148881
263,0.0096076106045189
264,0.0947177685601567
265,0.063644888196074
266,0.0264039132676633
267,0.0584214458148439
268,0.0284295824100011
269,0.167276601187553
270,0.015268325955673
271,0.0536047877752522
272,0.0362082983734748
273,0.0124790972373914
274,0.0203327253561678
275,0.0154040032545809
276,0.0230213290008639
277,0.01138572965401
278,0.0173189046261888
279,0.075684174179365
280,0.0223841721497007
281,0.566016695045793
282,0.0340429760157312
283,0.0283029637370048
284,0.0108856908661623
285,0.016050056510458
286,0.0220763243043468
287,0.0241162730345935
288,0.0511400704144826
289,0.0582227918538759
290,0.0587760974574757
291,0.47712886850826
292,0.00976345475039654
293,0.0227421111874046
294,0.0200516919265425
295,0.00957359640418118
296,0.0223272720905677
297,0.0155109200555469
298,0.0194125176849383
299,0.0122133743386913
300,0.0120975636429143
301,0.0381699965127928
302,0.0182757760090158
303,0.013473111543594
304,0.0149174494564346
305,0.431375888523054
306,0.0410123551963206
307,0.00661477403775256
308,0.863676670838071
309,0.215801857374229
310,0.0264854982464666
311,0.587349017120371
312,0.0320952862236086
313,0.241571681218446
314,0.0513859858959919
315,0.07884419580986
316,0.0830936513581878
317,0.170907275170949
318,0.0163842614859916
319,0.0163865548188166
320,0.0768467364796356
321,0.0861725484420349
322,0.0226488676639614
323,0.0204703393219137
324,0.0229618472307667
325,0.100537932001887
326,0.0152563314682572
327,0.0173349536170976
328,0.0133427975528574
329,0.0313384504668653
330,0.0113101486584562
331,0.0297123658251466
332,0.0259593626183881
333,0.0244190827661624
334,0.0581356559171007
335,0.0302172055891113
336,0.0780352068242252
337,0.0237531505190875
338,0.128949574173805
339,0.0362148854827014
340,0.0232153612993471
341,0.0130898851610835
342,0.0148827839765791
343,0.0239292505199616
344,0.0571975571163171
345,0.0103480663669753
346,0.0226825770119981
347,0.347332045656384
348,0.0583338367502836
349,0.0243971188248599
350,0.0191366426277743
351,0.0477285741017444
352,0.0264140197318225
353,0.0129534731370286
354,0.0967521563447223
355,0.017911924583966
356,0.0126680534119822
357,0.781443274081212
358,0.0112556002114646
359,0.0475794361125886
360,0.107349871650005
361,0.0232137671270518
362,0.0225544091835775
363,0.0166958736745027
364,0.0257274417430801
365,0.169951986915124
366,0.16794206529559
367,0.0288938456563799
368,0.0690429158962638
369,0.014182083696692
370,0.210057105381148
371,0.0165097463925608
372,0.0549215733128126
373,0.0163113743021402
374,0.02136564189133
375,0.0167342515508514
376,0.00821651860878089
377,0.0211989183016382
378,0.0128607463501
379,0.0160728628003543
380,0.0232674870251408
381,0.0215061087784455
382,0.0199175138219241
383,0.0343233574134574
384,0.0615259668509631
385,0.014442522786965
386,0.0171333182624729
387,0.0133575879273729
388,0.0211183197151314
389,0.018127349251311
390,0.0140999833465899
391,0.0135689582433811
392,0.0160211561568423
393,0.0151937248331022
394,0.100063414823991
395,0.0101402987731254
396,0.0130050305702112
397,0.049058683738026
398,0.0876612092246184
399,0.0118936462705741
400,0.0213658620431146
401,0.0157223994431408
402,0.00982438644143419
403,0.026088752471926
404,0.0117383668016983
405,0.815136974097363
406,0.490272459865031
407,0.0253279210328353
408,0.0773490839703195
409,0.0303919942832339
410,0.0220949343694304
411,0.0281999316498946
412,0.0202067688149249
413,0.0682665188077188
414,0.0265025914752144
415,0.0190022422339376
416,0.0931814653360581
417,0.0631669753828642
418,0.0195795180871765
419,0.0146904680915275
420,0.0285542227424975
421,0.0133890919078952
422,0.0140345639834395
423,0.0244648881306173
424,0.0102651086785919
425,0.0120122503328731
426,0.00971876287869541
427,0.0199734779625157
428,0.0178583671142439
429,0.0698066633126928
430,0.015352959575567
431,0.20442979200093
432,0.015280835597285
433,0.0252776815059081
434,0.0191101118199649
435,0.0165979578518328
436,0.0287405807213612
437,0.0941369308237933
438,0.0986338542425134
439,0.0189735923672623
440,0.0293056432198729
441,0.0211328981520378
442,0.0250826075569828
443,0.0293717988741577
444,0.00466944795938129
445,0.0479168327427973
446,0.167918408291716
447,0.0132029766477964
448,0.100018160861951
449,0.033526690821436
450,0.0156704285888063
451,0.0196896039807156
452,0.0144286477154451
453,0.107344544877046
454,0.0230662906044655
455,0.0713090491298483
456,0.0309676725562987
457,0.057352339399104
458,0.0185953120883794
459,0.0747052442774016
460,0.0211171947485387
461,0.0247251674942864
462,0.0935104765376143
463,0.0190057573416983
464,0.0741195454444516
465,0.0286105054962678
466,0.012962321072673
467,0.0204921584099473
468,0.0298824607203781
469,0.0116305163837784
470,0.204825348524561
471,0.00841112136224909
472,0.0219811936379636
473,0.148685669005836
474,0.075429363036163
475,0.0241614400753631
476,0.0124968390064296
477,0.0137684491952973
478,0.0192425724798326
479,0.0244081090337837
480,0.010191026323976
481,0.0253095729195233
482,0.00705062154516106
483,0.0483352066003557
484,0.0706544776221592
485,0.0108339120454461
486,0.283358192545301
487,0.0294471354549414
488,0.0746492127917474
489,0.145861522279954
490,0.0259837850055287
491,0.0184744688507299
492,0.030341393478791
493,0.384979116982351
494,0.0193550190222901
495,0.101081244769486
496,0.0151798788484062
497,0.0203489862557721
498,0.0216089108568769
499,0.0623588933530808
500,0.0165644133726883
501,0.0269217202468915
502,0.021084209427807
503,0.0225018008179636
504,0.0314991626844695
505,0.018936262602501
506,0.0802964989244318
507,0.0251834904242468
508,0.0119475362833897
509,0.0142921618130306
510,0.0193652384063475
511,0.0253475656477749
512,0.370313702900321
513,0.0586327029370549
514,0.0144525378748046
515,0.0208274800759435
516,0.356441202617662
517,0.0195399622683004
518,0.0170140649950694
519,0.0143101159393212
520,0.0195549034683899
521,0.0152370467982001
522,0.0177092317607762
523,0.0889362792991507
524,0.0389814986450881
525,0.0752565617992845
526,0.427940253260525
527,0.090695841213364
528,0.0180376566827907
529,0.15565191869328
530,0.0210221850147689
531,0.0149953173227092
532,0.00771852757144805
533,0.020907763798401
534,0.00788275047843497
535,0.0222536943571377
536,0.0152624209808467
537,0.0237567373009367
538,0.0319445908889246
539,0.0175123700552487
540,0.0130174853781527
541,0.0191989835186107
542,0.020005931254161
543,0.123542042254353
544,0.0846354115804746
545,0.0343749432695122
546,0.0146664440362972
547,0.0251232816573981
548,0.0139797847563157
549,0.00952889384959526
550,0.137593074341319
551,0.199165952919224
552,0.101896551428523
553,0.0179789798892705
554,0.0210012141330753
555,0.0643371912939925
556,0.0233349861263049
557,0.0273219103665394
558,0.0257405558277001
559,0.0649699115714015
560,0.0219140076997163
561,0.0116478670782316
562,0.0151169126854872
563,0.16265913569714
564,0.0524793565424018
565,0.0979020666158175
566,0.0213121251685713
567,0.0106809447460817
568,0.024326638497739
569,0.623324442066818
570,0.063434786996973
571,0.0892531699612605
572,0.0258953773215995
573,0.0225333627173919
574,0.0737809334481733
575,0.0667952293483329
576,0.0131738108511373
577,0.0399261091046999
578,0.0185563988295516
579,0.178819839771631
580,0.0176108794215859
581,0.0224005662462588
582,0.0279957450964898
583,0.0154174962705299
584,0.0255621432792337
585,0.023885093135355
586,0.0122644369107389
587,0.0219884408039324
588,0.0798263405713282
589,0.0251726504163615
590,0.0238341282020505
591,0.0626487956674381
592,0.0247906478900532
593,0.0204211280636073
594,0.0136255034809535
595,0.123851543225469
596,0.0123414535852604
597,0.0195481154246629
598,0.0191352183358529
599,0.0307493480506306
600,0.0201106763874435
601,0.0137113158178292
602,0.0349997394747219
603,0.0201730037608833
604,0.0187992084591375
605,0.072169938290572
606,0.0217110428033293
607,0.0418812327119102
608,0.0461891793657479
609,0.19785381803726
610,0.0209344945029881
611,0.0757354930927028
612,0.0118020926876017
613,0.0163705652840147
614,0.024398951768644
615,0.0194112502751312
616,0.0119772548788415
617,0.0376848401487091
618,0.0167283235289606
619,0.0167522154899701
620,0.0222261564990552
621,0.0129314481169148
622,0.0310012547383191
623,0.016184942710927
624,0.0417464505749053
625,0.0594659493582427
626,0.637673113542087
627,0.1048166474752
628,0.021339538883605
629,0.0140427607252517
630,0.123357785273548
631,0.0138381774166423
632,0.0238984849363348
633,0.0103551306757899
634,0.022479809030215
635,0.0602585603523867
636,0.0073751364764837
637,0.0142596017983542
638,0.0160142162275597
639,0.0718836196597544
640,0.0150568092541711
641,0.0148616842281087
642,0.337264458333543
643,0.0707226465284696
644,0.736188066231994
645,0.0861991902083236
646,0.17560190241112
647,0.0217587415107303
648,0.0714036124463491
649,0.00987304670200569
650,0.0123691976150549
651,0.295739260655617
652,0.0222306895656547
653,0.020684353479054
654,0.45820983622777
655,0.0242973587530762
656,0.0155326518756695
657,0.0167892114457541
658,0.014010757180739
659,0.089504354582628
660,0.11941757742181
661,0.0224281805604289
662,0.0783493612035398
663,0.12408237591637
664,0.077595772824311
665,0.637823093481504
666,0.012345942842113
667,0.0253840570251591
668,0.0639737010479767
669,0.181563972993006
670,0.0464825998050776
671,0.0138102279951805
672,0.0677025385688278
673,0.0477875387553626
674,0.0130631872226517
675,0.253786549398493
676,0.114619659438589
677,0.0580915054955821
678,0.0142795086334918
679,0.0246115085917142
680,0.168095424497833
681,0.0382547797943422
682,0.0201148887467361
683,0.0553451728753428
684,0.0191978185381108
685,0.0739815087782176
686,0.011004630089659
687,0.0132735524180444
688,0.00902565587001627
689,0.0792920360438161
690,0.0167969685687299
691,0.0263344376399943
692,0.457117348882209
693,0.0189748561480855
694,0.0256212827785055
695,0.0422124999230775
696,0.0209415452270184
697,0.00693859132465738
698,0.0151429229471773
699,0.169137294025328
700,0.0146108409078779
701,0.0146007545147577
702,0.178981109073985
703,0.118489870023107
704,0.839877807183403
705,0.0264833498502553
706,0.015140233918486
707,0.0233952075012883
708,0.0148618691552937
709,0.028466110855855
710,0.0154386136178647
711,0.0313767200367182
712,0.113302122262057
713,0.022930059565685
714,0.0185426540761261
715,0.0170655041855315
716,0.441624427406658
717,0.0186733843883082
718,0.0283230174938605
719,0.015332913410296
720,0.0110106420159395
721,0.0145727142646887
722,0.0273591595609609
723,0.0642538998902286
724,0.0242214121917032
725,0.174762354478609
726,0.0225659632095998
727,0.0259319999683444
728,0.0178787136627248
729,0.0466447318216148
730,0.456919807435952
731,0.0204545559957562
732,0.0696437578380794
733,0.00835343796702983
734,0.0188046920766514
735,0.0575316263917862
736,0.0145845340061987
737,0.0659277355424385
738,0.0696304643790792
739,0.0221047747280032
740,0.0158917615710444
741,0.0237503231102965
742,0.0223514843520302
743,0.0716254212581275
744,0.0158473071709585
745,0.0140510581224557
746,0.0983522300379595
747,0.0134978229062685
748,0.0227934679878205
749,0.0215411941930916
750,0.0767921192996507
751,0.191874932997007
752,0.0129460299265555
753,0.0103851363482149
754,0.0101796138693467
755,0.03257611835685
756,0.0194574915380179
757,0.05908483490952
758,0.0145196681498946
759,0.0167575048631656
760,0.022017747137364
761,0.0154360977368569
762,0.0157140092727283
763,0.0387574348886778
764,0.016754443036422
765,0.0244353345491187
766,0.0747138970800677
767,0.0165382032610701
768,0.0502087036597207
769,0.0140046859230578
770,0.0550285833958411
771,0.0165099838161055
772,0.163651007744134
773,0.0459411258207541
774,0.0206580732472041
775,0.0358478448259557
776,0.0248661722903792
777,0.168005589219955
778,0.0215924317090478
779,0.0191555394745086
780,0.270133953299841
781,0.048595872915468
782,0.025919957098727
783,0.0236014757065606
784,0.0267464480559696
785,0.0181008923882266
786,0.0740835075775911
787,0.0449754737851012
788,0.0266888517568551
789,0.0533941158130777
790,0.0622631773767445
791,0.0288774471041677
792,0.493346310712843
793,0.0501285547234946
794,0.0230477896680025
795,0.318137138987365
796,0.0118679077909336
797,0.0828150444750176
798,0.0186630537866669
799,0.158180914142209
800,0.0311856340960809
801,0.0154573123601753
802,0.0168411732514458
803,0.0832237188025357
804,0.0224230019589214
805,0.12940857270723
806,0.0178459015259053
807,0.013866997380637
808,0.0997163717796443
809,0.0320219748015397
810,0.0396439988159367
811,0.0463777726745537
812,0.0202787539038557
813,0.0334166615230859
814,0.0245177080525425
815,0.111226120188253
816,0.0295105894316829
817,0.0103154460778769
818,0.0217391155451203
819,0.0126926270042716
820,0.0622420007853112
821,0.0220324787037413
822,0.0859452371710544
823,0.0125276517399633
824,0.024649316621213
825,0.0213777736160684
826,0.0162375355314406
827,0.0536215734486891
828,0.0132495234358288
829,0.0217260278052518
830,0.0288198646915429
831,0.0746685158635663
832,0.0304438713431602
833,0.0676486740461432
834,0.0157252014757227
835,0.0906494971056802
836,0.0288232900331884
837,0.167240669189754
838,0.0253816141708781
839,0.104685805754518
840,0.254101509961906
841,0.0895290527503676
842,0.0354658177512119
843,0.0830949187698681
844,0.0303979116267789
845,0.627353378605761
846,0.542542333662355
847,0.0179598110439125
848,0.0120232131999881
849,0.103173428284844
850,0.0264673100924477
851,0.0348093734182545
852,0.0110015736295936
853,0.0913354670651754
854,0.0293650934691317
855,0.00898547679835172
856,0.0220601031305236
857,0.0316377276689304
858,0.0273167945616908
859,0.0109097694539714
860,0.0542066359741316
861,0.26643366503334
862,0.0128153954165634
863,0.0198833192570926
864,0.0187087222926829
865,0.0142409375311004
866,0.0165178710065883
867,0.0154483057618689
868,0.0598071800523661
869,0.0469796287195059
870,0.0112969716264972
871,0.0156911464538581
872,0.0410593826803895
873,0.0179304026276835
874,0.00892751389338282
875,0.00956090835028297
876,0.0325440001696178
877,0.0188923495305798
878,0.0256456834515765
879,0.00962884620972086
880,0.027720459374444
881,0.0180201887847143
882,0.0824119594310843
883,0.0627753879671298
884,0.0503003466211379
885,0.00794598120708419
886,0.0316511043320875
887,0.066437638558621
888,0.292895725445631
889,0.0543346530567275
890,0.0319778265825746
891,0.0174965989155701
892,0.0215788762887791
893,0.329582928237235
894,0.858536709435838
895,0.0182033100919844
896,0.0241536941137434
897,0.0167593734448096
898,0.0146525426530818
899,0.0300804338553093
900,0.0129908194388843
901,0.0253600427080678
902,0.0244713477888229
903,0.0212953676967889
904,0.0171016852628636
905,0.0161189467612277
906,0.021963501045324
907,0.0683478072725221
908,0.0386768634046306
909,0.047293208035485
910,0.016536876858195
911,0.00468535318565264
912,0.0327522512361592
913,0.0111023115481029
914,0.0227135749868096
915,0.0263039817795295
916,0.0303168172281194
917,0.0284306810240509
918,0.016180329968848
919,0.0169132271340583
920,0.00923969480210487
921,0.0676806953910208
922,0.104006765166262
923,0.145659901753589
924,0.0189339751733105
925,0.0163202387633515
926,0.0626168145075041
927,0.0933138603416001
928,0.022140758611728
929,0.0238516232939971
930,0.229870247768372
931,0.0982030102641743
932,0.0283149028656834
933,0.0278276604469157
934,0.0579509058826357
935,0.0113621358853842
936,0.00836342288686874
937,0.0140619618435529
938,0.023774064357561
939,0.0300009746339319
940,0.00677420961747228
941,0.0770891704478212
942,0.00906998263999996
943,0.0435855710935304
944,0.122949878133025
945,0.0281014590177221
946,0.0257819631734361
947,0.0228598654418845
948,0.0237137777495127
949,0.0286356586224932
950,0.0183554938234411
951,0.00949039874699181
952,0.182284152197017
953,0.0460561792848265
954,0.0114288587187884
955,0.119289718884274
956,0.0403871000330706
957,0.020730220373122
958,0.0150289465666183
959,0.0197211909261439
960,0.0141341937414412
961,0.014815926254121
962,0.0177904811821386
963,0.0157483248386043
964,0.0268942450908155
965,0.028373401474165
966,0.0325811714886061
967,0.0500123656766209
968,0.0624950941825344
969,0.190996681657825
970,0.190128515355424
971,0.0139314013268468
972,0.448802206663715
973,0.0238706399233838
974,0.0318788703490285
975,0.0168487838275655
976,0.00344917278549676
977,0.0714409707656159
978,0.0542795097249318
979,0.0365158079360748
980,0.667967996551694
981,0.0103752671169175
982,0.0140847667676556
983,0.0202113389526964
984,0.0117423753858748
985,0.0322974765937808
986,0.203237726340411
987,0.0141253757786379
988,0.0223875438274874
989,0.0238952461628067
990,0.0270229559471305
991,0.0198021791199555
992,0.0130989843257519
993,0.0196879270974281
994,0.0248815679360401
995,0.010505141638536
996,0.194331573304947
997,0.0143147863369126
998,0.0330387252781152
999,0.019340604566042
1000,0.0171273783126083
1001,0.00846747133923864
1002,0.0860931186994546
1003,0.0286947235844489
1004,0.0194109044023756
1005,0.0563946053055131
1006,0.0167458440024754
1007,0.0489641131605654
1008,0.013889496801713
1009,0.0193687191115676
1010,0.0207349838818176
1011,0.024799264327432
1012,0.0217729582106868
1013,0.0195461260777611
1014,0.080548628161963
1015,0.0156167277392289
1016,0.176980341657245
1017,0.00703757425868552
1018,0.212229435666335
1019,0.0188482302002651
1020,0.00898008021396896
1021,0.0180610787945882
1022,0.0338182303945559
1023,0.0298632913243044
1024,0.273453543547163
1025,0.0297975004343794
1026,0.0178271372813298
1027,0.0251726371362109
1028,0.0225568871163606
1029,0.00923897589887292
1030,0.0157997432403751
1031,0.0169563068676649
1032,0.0343517548311542
1033,0.0169915914805727
1034,0.0448941526569886
1035,0.0122266669205627
1036,0.0265478926137651
1037,0.0162909665446805
1038,0.0137121095299244
1039,0.0153164430582681
1040,0.0110644879840689
1041,0.0908605052779759
1042,0.261766542025221
1043,0.0240370195337837
1044,0.0285447653809845
1045,0.0291285005211788
1046,0.0192308500116184
1047,0.0211293162649405
1048,0.0161150808077501
1049,0.0282722540583757
1050,0.0212699139187424
1051,0.0155062951337207
1052,0.084224401344374
1053,0.191278466364923
1054,0.0126831724685525
1055,0.0947140829972059
1056,0.00992471183682316
1057,0.0137338441190551
1058,0.0293494643493055
1059,0.0771659418841512
1060,0.0302799888734115
1061,0.0315614344825406
1062,0.0520409870952888
1063,0.017173846815354
1064,0.0222217073737341
1065,0.0899956349302383
1066,0.0582799106362507
1067,0.0160922732862273
1068,0.0123770284309454
1069,0.0237137555163872
1070,0.0198192898609866
1071,0.0204815821323788
1072,0.0672863020576002
1073,0.340264167569279
1074,0.023159828287398
1075,0.0202724284949525
1076,0.0996469521301084
1077,0.0509480249887421
1078,0.0152204684853473
1079,0.199127093959913
1080,0.023064003144413
1081,0.043700194833807
1082,0.0698507724853768
1083,0.0184339131704179
1084,0.0417951537598884
1085,0.0241681749860005
1086,0.0140750924270898
1087,0.0129787799053411
1088,0.100963872313253
1089,0.427620387737422
1090,0.0163768627210296
1091,0.01977531164422
1092,0.0164718987878987
1093,0.0929960456881973
1094,0.0217415459398545
1095,0.0998880798831338
1096,0.0683977847971945
1097,0.0335094231269506
1098,0.0650975063217828
1099,0.176222705098265
1100,0.0486389058841332
1101,0.0273942904803993
1102,0.0224998031552738
1103,0.0232715902000011
1104,0.0121508492956713
1105,0.033047760839671
1106,0.0548352583998012
1107,0.0274712584947405
1108,0.10639916068463
1109,0.127607680140853
1110,0.0182658109701262
1111,0.0209941039309787
1112,0.0192858740018999
1113,0.0252285586461303
1114,0.0180396481257969
1115,0.0191482679777693
1116,0.0262968059804814
1117,0.0572097193282279
1118,0.162656679808149
1119,0.0256533636369986
1120,0.032687908613494
1121,0.023549236496608
1122,0.016035471874545
1123,0.0249687981936747
1124,0.136412158287117
1125,0.0192463398655917
1126,0.0729180336594356
1127,0.0160757175402132
1128,0.178210889768697
1129,0.0188222189268823
1130,0.0234621522980296
1131,0.0227287160014701
1132,0.837287788196643
1133,4.22373555480367e-10
1134,0.0739442793268476
1135,0.179606565995251
1136,0.0646464513388438
1137,0.0126694632164972
1138,0.0195788338845998
1139,0.0180153984648391
1140,0.0202446344300353
1141,0.0301127990849277
1142,0.0211830261003061
1143,0.171759456921003
1144,0.216449658566663
1145,0.0239904246069346
1146,0.0324228280122591
1147,0.108926034143431
1148,0.015332418508546
1149,0.0297692600802302
1150,0.018904412283781
1151,0.0159319768553071
1152,0.0802857210415292
1153,0.0117660787447575
1154,0.0183805706722565
1155,0.0948599093521942
1156,0.0159143782858864
1157,0.51301388077176
1158,0.503792746946534
1159,0.0361578636751702
1160,0.0186405377622065
1161,0.202997229770021
1162,0.103977868406567
1163,0.0318323906154341
1164,0.0601677226876514
1165,0.0585696736457892
1166,0.0264847545508912
1167,0.844957623846589
1168,0.0181857952533945
1169,0.0244832188385566
1170,0.0269973088683111
1171,0.37088702734722
1172,0.0233244716023822
1173,0.0223218665329208
1174,0.0282518707440107
1175,0.0302416071058779
1176,0.362427403194967
1177,0.847626029967003
1178,0.149893431525884
1179,0.0170677828084952
1180,0.0668644580291017
1181,0.780797579000252
1182,0.0216698720315732
1183,0.0291408078711409
1184,0.227631790688253
1185,0.0297554218903937
1186,0.0613908773102501
1187,0.0776575852478172
1188,0.781235881151381
1189,0.0777752652408007
1190,0.0142892383792032
1191,0.365699109960935
1192,0.0143699414247479
1193,0.527964371263019
1194,0.0412643886032057
1195,0.103721577416987
1196,0.0129146027433136
1197,0.012326761118326
1198,0.0158525124996491
1199,0.0933429596397213
1200,0.0642661563605227
1201,0.0376436205374997
1202,0.0129346597244582
1203,0.0124439777685059
1204,0.0113943692839491
1205,0.0243799152203241
1206,0.0130975341908162
1207,0.582689288469185
1208,0.0395773350854631
1209,0.0882081132928387
1210,0.0278914397882541
1211,0.0687362521048913
1212,0.0951345280827442
1213,0.0113243503770479
1214,0.0100394331395738
1215,0.675519093328626
1216,0.027555521088075
1217,0.0617718133801939
1218,0.0121428169256205
1219,0.0441705959804571
1220,0.0167058368695873
1221,0.079481273114679
1222,0.0248913081437276
1223,0.0769139001301187
1224,0.00911255518181839
1225,0.0680493309049267
1226,0.0289475464582586
1227,0.0145552492602377
1228,0.0263893420348648
1229,0.107830366041057
1230,0.318653002949197
1231,0.0194568732704451
1232,0.078212866511717
1233,0.0258192262325144
1234,0.668006395044455
1235,0.862556916194436
1236,0.0172731555490808
1237,0.065995806947062
1238,0.439630488379249
1239,0.102919010292804
1240,0.0295508474048202
1241,0.00993700609967212
1242,0.0322692629847694
1243,0.0185919205744552
1244,0.0246207775357157
1245,0.0891183582393035
1246,0.0882440688456551
1247,0.0202496860988074
1248,0.0109294473403427
1249,0.0669222047776668
1250,0.0166902119785703
1251,0.113299479737871
1252,0.0522404632281595
1253,0.0165563348358051
1254,0.114804166375995
1255,0.0228381843048972
1256,0.0581218153624638
1257,0.0210607546287928
1258,0.0258460547401964
1259,0.0176156810640477
1260,0.294563459406359
1261,0.038583414875613
1262,0.110994062545702
1263,0.0851819620849673
1264,0.0158035804951733
1265,0.0118071211466235
1266,0.0387468607205284
1267,0.0491806139980566
1268,0.0914358369452819
1269,0.0560555594626088
1270,0.0217397522123244
1271,0.00964070298791004
1272,0.137430843339611
